1,1.1704,1.2207,0.2817,0.50852,-0.4175,-0.24955,0.96505,1.0944
1,1.7526,-0.12192,0.015202,-0.37795,0.21903,0.10281,-0.17194,-0.054571
1,1.41,-0.036257,0.072046,-0.43255,-0.21564,-0.20882,0.073086,0.29297
0,0.50304,0.48415,-1.3375,0.19307,0.66298,-0.32986,-2.9574,1.6834
1,0.32609,-0.38263,-0.27898,0.63915,-0.037595,0.17406,-0.43689,-0.44257
2,1.0157,0.96082,-0.26287,0.65813,-0.1137,0.10484,1.0071,1.0748
1,1.5532,0.10506,0.17755,-0.57598,0.24953,0.55522,-0.3267,-0.1441
1,-0.78818,-0.93956,0.90175,-0.74809,-0.36152,-0.21162,-0.19505,1.173
2,-1.9832,-0.12408,-4.1362,-1.6957,1.2875,-2.1819,-2.2776,2.1221
2,1.6716,-0.2093,-0.39706,0.08182,0.23928,0.38503,-0.77782,0.34182
1,2.1774,-0.19634,-0.043876,-0.097643,0.15198,0.080374,-0.46675,-0.0073107
0,1.4217,-0.47781,-0.61877,-0.60971,0.20719,-0.16287,0.15847,0.026187
2,1.3225,1.2761,-0.3071,0.28856,0.2763,0.081665,0.35183,0.77002
2,1.289,0.18899,-0.067761,-0.24522,0.078755,-0.19741,0.20585,0.42688
1,0.86975,-0.29955,-0.13678,-0.096482,-0.15258,0.37847,-0.28136,0.64871
1,-1.0403,-2.214,1.0888,-1.3202,-0.29814,-0.13022,0.45259,0.32527
1,1.5115,0.21027,0.31476,-0.098411,-0.35219,-0.11647,-0.077465,0.5142
1,1.9161,0.20484,-0.097246,0.14053,0.23675,-0.043808,-0.056912,0.32235
2,1.0189,0.86614,-0.44012,0.18545,0.18703,-0.14637,-0.97492,1.0944
2,0.74542,-0.26952,0.41978,-0.40524,0.32205,0.32962,-0.85625,0.45431
1,1.7629,0.53591,0.087443,0.13696,0.40351,0.19652,0.18546,0.26742
1,0.68124,-0.17829,-0.4189,-0.67666,0.0031396,-0.62025,0.70149,0.50338
1,1.1189,-0.51759,-0.68321,-0.67445,0.33781,-0.42036,-1.1221,0.40232
1,0.76364,0.58183,-0.66597,0.27818,0.20309,-0.043127,-1.6607,1.3405
2,1.1603,-0.011526,0.13469,-0.50595,-0.43217,-0.32908,0.060424,0.48584
1,1.8798,-0.17463,-0.089776,-0.1401,0.35249,-0.061947,-0.11663,0.08493
2,1.178,1.6508,-0.364,0.74528,0.14394,-0.23421,1.2395,1.1627
1,0.88015,2.4608,0.53001,-1.581,1.0026,1.2663,0.13752,-0.65962
2,1.4371,0.81217,-0.17235,0.13904,0.25208,0.064505,0.28073,0.55152
1,1.5284,1.1958,-0.11245,0.67037,0.024359,-0.14484,0.94912,0.9019
2,0.7613,2.0509,-0.2383,1.2437,0.12325,-0.33081,1.9026,1.6678
1,1.4681,0.633,0.14884,0.16954,-0.097045,-0.1453,0.45893,0.63462
1,1.8776,0.21497,0.095424,0.17608,0.33187,-0.00215,0.024157,0.29339
2,1.5306,0.033716,0.45714,-0.58087,-0.28632,0.27629,-0.46559,0.088594
1,0.74268,-0.60248,0.20812,0.095665,0.26423,0.58048,0.17854,0.49287
1,-1.4936,-1.6261,-2.4967,0.58488,-0.30041,3.5949,1.8113,1.0525
1,0.20892,-0.51854,0.0044695,-0.49346,0.85485,0.28746,-0.26379,0.42667
1,0.56073,-0.12136,0.48107,-0.094841,-0.013521,-0.55727,-0.023091,0.37022
1,1.2795,0.26453,-0.42772,0.33483,0.14324,0.30169,0.34674,0.64715
1,-6.0262,0.07455,3.6474,-0.95623,-0.79015,0.6901,-0.84619,-2.0394
1,2.1129,-0.33154,0.086185,-0.10032,0.34948,0.057792,-0.38474,-0.040775
1,1.2922,-1.0785,0.070854,-0.19288,0.31394,0.70129,-0.27549,0.050344
1,1.722,-0.051033,-0.038276,-0.56029,0.19769,0.25703,-0.53019,-0.094684
1,2.0555,-0.21895,-0.041057,-0.12529,0.23455,0.053978,-0.42011,0.031122
0,1.5389,-0.33038,0.41711,-0.37741,-0.43136,0.063046,-0.28714,0.24405
1,-1.264,0.52369,0.624,0.69355,1.4206,-0.18704,-1.8457,-0.29852
1,1.3958,0.90777,-0.1543,0.27275,0.15759,-0.08992,0.8138,0.64141
0,2.0636,-0.52548,0.2924,-0.4743,-0.15208,0.027462,-0.72105,-0.1075
0,1.9861,-0.37016,-0.2019,-0.37119,0.12247,-0.065783,-0.27912,-0.061288
1,1.6815,0.19534,-0.067598,0.070394,0.01083,0.24257,-0.19449,0.37749
1,2.1895,-0.17294,-0.081458,-0.14727,0.1918,0.072014,-0.61607,0.0073255
1,1.3018,0.090452,0.13689,0.26491,0.28558,0.054688,0.28136,0.44382
2,1.1782,0.59751,-0.10939,-0.085906,-0.056542,0.15341,0.10808,0.59288
2,1.7716,0.15217,-0.13166,0.039757,0.13584,-0.020279,-0.54487,0.40849
2,1.2088,0.49332,0.10105,-0.3294,0.34313,0.42947,-0.42807,0.29834
1,1.8187,0.56598,-0.046436,0.33539,0.10953,-0.024135,0.37715,0.49137
1,1.411,0.10181,-0.31044,-0.73753,0.58975,0.21886,-0.49937,-0.085648
2,1.8202,0.092366,-0.13726,0.067333,0.095104,0.11951,-0.33127,0.33592
1,1.8356,-0.45377,0.058047,-0.16058,0.3265,0.11955,-0.7628,0.11341
1,-0.72846,2.8016,0.51485,-1.3053,1.4967,1.4452,1.0483,-0.57888
1,1.7468,0.25638,0.11056,0.11079,-0.126,0.051975,0.087121,0.42279
1,1.6969,-0.031719,-0.080362,0.081284,0.063017,0.2749,-0.008372,0.3024
1,1.1326,-0.74854,0.030065,0.018377,-0.070532,0.5474,-0.30314,-0.076679
1,0.095689,-1.2043,-0.073399,-0.31542,1.6743,-0.11015,-0.13491,0.50486
1,1.6844,0.66531,-0.0084617,0.12956,0.1546,0.25214,0.31447,0.35584
1,1.8039,0.16091,0.033237,-0.029979,0.016151,0.18664,-0.20917,0.28537
1,1.7877,0.33734,-0.19271,0.26776,0.094599,0.14876,0.31256,0.418
2,1.1938,1.9054,-0.20453,1.1001,0.061657,-0.18917,1.4717,1.4013
1,1.4899,0.34542,0.34306,-0.029141,-0.36444,-0.13789,0.056219,0.60248
1,0.81017,1.2359,1.1506,-2.184,0.18339,1.0459,-0.73752,-0.7289
1,1.5069,0.30834,-0.18183,0.22096,-0.034,0.19621,0.22011,0.57217
2,1.4051,0.78044,0.093454,0.4353,-0.022981,-0.13849,0.58924,0.85061
1,1.3756,-0.41679,-0.21542,-0.065762,0.16536,0.52826,-0.060716,0.27657
1,1.72,0.52724,0.098738,0.16339,0.052829,0.01624,0.20098,0.46824
1,2.125,-0.14868,-0.0022659,-0.17387,0.1246,0.061333,-0.51797,0.035966
1,1.289,-0.38982,0.19156,-0.54637,-0.31111,-0.15136,-0.27708,0.32787
1,-0.37247,-0.34795,1.6169,-1.0256,-1.7757,-0.21766,0.21247,1.0807
0,1.5607,-0.078502,0.2292,-0.22208,0.071779,0.34158,-0.089517,0.14145
1,-2.4964,-2.607,-4.7188,-5.1105,0.91186,-2.8605,3.0572,-0.70923
1,1.6164,-0.67183,0.05445,0.027673,0.01907,0.36812,-0.49142,-0.39235
0,1.3997,-0.099909,0.28112,-0.022774,0.23253,0.13769,0.1227,0.33545
0,0.72093,2.7269,0.4861,-3.0753,1.7278,2.159,-0.79031,-1.734
1,2.2761,-0.20297,-0.019544,-0.11861,0.17036,0.084255,-0.44792,-0.042413
1,-0.78399,-0.78245,-1.7318,-1.4898,-0.049251,-1.3579,-0.27057,0.37023
1,2.0902,-0.33396,0.026673,-0.19499,0.054675,0.15904,-0.45049,-0.0084002
2,0.89005,0.23233,-1.0514,-0.59247,0.36707,-0.68558,0.95294,0.48209
2,1.2888,1.0247,0.077966,-1.0804,0.70274,0.7243,-0.90478,-0.23845
1,0.858,0.11959,1.0605,-0.48117,-1.1012,-0.30578,0.054699,0.8124
1,1.6278,-0.52939,-0.35819,-0.024507,0.23196,0.61446,-0.34056,0.19372
1,1.2615,0.67631,0.17299,0.65523,0.55863,-0.093717,0.84796,0.86989
1,1.682,0.1892,-0.19407,0.13628,0.23884,-0.019856,-0.5371,0.517
1,1.8913,-0.16144,-0.15432,0.013172,0.061553,0.35186,-0.092995,0.17129
2,1.4588,0.56149,-0.27622,0.44093,0.066931,0.67062,0.48629,0.57555
1,1.5823,0.31279,-0.027786,0.1769,0.14372,-0.02146,0.28946,0.50338
1,1.2633,0.706,0.12094,-0.51011,0.27841,0.21289,0.030393,0.20378
1,1.1832,0.42712,-0.053835,0.0066569,0.37601,0.060311,-0.073565,-0.11492
1,1.232,-0.24747,-0.43698,-0.3769,0.48373,-0.34333,0.38078,0.29282
2,1.5236,0.51189,-0.46066,-0.035269,0.25624,-0.036596,0.38909,0.42709
1,1.1293,1.8078,0.33654,-2.117,1.0654,1.2752,-0.43262,-1.0553
1,1.2396,-0.0896,0.05576,-0.035684,0.85531,-0.10403,0.21152,0.38224
1,-0.11756,0.12853,-1.116,-0.31286,0.34435,0.78647,-1.5401,1.1401
1,1.9473,-0.24107,-0.1415,-0.25877,0.11436,0.00071769,-0.43545,0.095237
1,0.91851,-0.33468,-0.75604,-0.69945,0.025959,-0.38577,0.72659,0.32897
1,1.4836,-0.20488,-0.0057999,-0.033603,0.11409,0.16454,-0.064019,0.36135
1,1.9509,-0.28663,0.16214,-0.10812,0.28047,0.068475,-0.36592,0.087746
1,1.6867,0.29208,-0.15155,-0.16293,0.25377,0.079814,-0.58942,0.29351
1,1.357,0.034936,-0.17045,-0.18356,-0.18667,-0.096055,0.29894,0.38307
0,1.5521,-0.35766,-0.019646,-0.18368,0.2467,0.43695,-0.083916,0.11207
1,-0.65677,0.50529,-0.37278,0.43785,-0.51369,-0.57245,-0.38384,0.62947
0,2.042,0.01368,-0.053939,-0.0034467,0.076386,0.079888,-0.14868,0.17822
1,1.5074,0.22395,0.3083,-0.14464,-0.35985,-0.16305,0.16147,0.51217
2,-1.3361,-1.1866,3.2196,1.2393,5.516,-0.4835,0.133,1.3426
2,0.82535,2.7713,0.25598,-1.3744,1.1013,1.3033,0.25405,-0.40168
1,1.9565,-0.22145,0.22183,-0.30851,-0.14529,-0.010926,-0.41008,0.11329
1,1.7107,0.040807,0.081302,-0.26961,0.13249,0.20074,-0.17697,0.14517
1,1.4159,0.1946,-0.25063,-0.37989,0.41351,0.44989,-0.13877,0.10892
1,-1.2745,-1.0392,1.1347,-0.25889,-0.42803,-0.80992,0.14617,-0.37901
1,1.1574,-0.27875,-0.64299,-0.34896,0.2084,-0.071928,0.57048,0.33643
1,-1.0918,-1.5942,0.046109,-0.29253,2.1709,-0.84716,0.87951,0.3405
2,-0.1774,1.876,0.19927,-2.5655,1.318,1.8974,-0.6201,-0.88786
1,2.04,-0.24625,-0.15385,-0.12406,0.15128,0.26833,-0.57756,0.084231
1,1.2216,0.45496,-0.7771,0.072127,0.4416,-0.24266,-1.6072,1.0084
0,2.0267,-0.27861,0.21104,-0.33477,-0.076527,0.06189,-0.46925,0.02296
2,1.6561,-0.39037,-0.3219,-0.46614,0.33254,-0.12639,-1.1764,0.22568
2,0.51098,0.92811,0.65857,0.20157,-0.75564,-0.3001,0.63942,1.417
1,1.8222,-0.018512,-0.21544,-0.58374,0.37792,0.27457,-0.54863,-0.13041
1,2.0845,-0.22418,-0.088195,-0.24639,0.16817,0.070471,-0.39847,0.0010421
1,1.4906,0.19822,0.30565,-0.1375,-0.29725,-0.15605,-0.080212,0.5548
1,2.1912,-0.2014,-0.11478,-0.19606,0.23388,0.14116,-0.77943,0.0066866
1,1.5716,-0.79298,-0.12137,0.064689,0.19454,0.96383,-0.25314,0.11202
1,-0.80644,-0.078865,1.6977,-1.3971,-2.1699,-0.86423,-0.64706,1.5516
1,0.37195,-1.0291,-2.373,-1.9337,0.6301,-1.3389,1.4143,-0.10228
1,-0.028927,-1.1552,0.36518,-0.65504,0.3265,0.088287,-0.041422,0.39779
1,1.919,-0.13547,0.14505,-0.12365,-0.036832,0.082193,-0.2914,0.1998
1,1.7348,-0.17767,0.24375,-0.35205,-0.23428,-0.043858,-0.65635,0.28335
1,1.4669,0.088931,0.2209,-0.56237,0.23909,0.42254,-0.46465,-0.26074
1,0.94777,-0.49917,-0.96497,-0.78328,0.70653,-0.66129,0.78669,0.14872
1,-1.3433,1.2492,0.53341,-0.41432,0.78604,0.26181,0.4309,-0.34198
1,-3.0949,-3.0729,1.8093,-1.8126,-0.49269,-0.28121,1.4254,0.79004
1,2.0334,-0.48027,-0.14468,-0.035584,0.097926,0.57724,-0.37263,-0.0026684
1,1.6295,-0.46067,-0.40039,-0.15352,0.19597,0.57887,-0.011924,0.062311
0,1.6646,-0.99501,-0.32764,0.012794,-0.0004413,1.3552,-0.39261,-0.038179
0,1.5522,0.8721,0.085151,0.62343,0.29019,-0.11966,0.79136,0.81752
0,1.1573,-0.88017,-0.015223,-1.2043,-0.47547,-0.30961,-0.18909,0.040187
1,2.0259,-0.15707,0.12568,-0.1484,0.059211,0.021838,-0.31874,0.12104
1,0.43573,0.0059532,-0.18962,-0.48567,-0.37893,0.28496,-0.67132,0.31788
2,1.2832,0.17978,0.56832,-0.35282,-0.51934,-0.099851,-0.16157,0.56675
1,1.0436,-0.26557,-0.73927,-0.64797,0.0393,-0.30847,0.041893,0.41573
1,1.6576,-0.49677,-0.086082,-0.54879,-0.034275,-0.06669,-0.19732,0.061767
1,1.4319,-0.40793,0.19248,-0.26475,0.64541,0.36232,-0.98763,0.19521
1,2.0343,-0.40146,0.031832,-0.13179,0.20047,0.23492,-0.36415,0.004017
1,2.326,-0.33725,-0.012226,-0.20748,0.16463,0.12468,-0.57734,-0.094218
0,2.0549,-0.49023,-0.016269,-0.22677,0.065123,0.31026,-0.47476,-0.044187
2,0.97535,1.0875,-0.66866,0.33478,0.56835,-0.14204,-1.0272,1.2492
1,2.0189,0.069327,-0.031822,0.029822,0.1442,0.019658,-0.043573,0.21865
1,1.3175,0.53041,-0.078036,-0.4491,0.32985,0.20453,0.098692,0.2054
0,-0.14823,-1.757,-0.97411,-0.70358,0.28439,0.9807,0.42018,-0.12785
1,1.6561,-0.43583,0.24004,-0.51846,-0.11665,-0.10026,-0.3788,0.14102
2,2.0774,-0.43826,0.02495,-0.26973,0.1273,0.18642,-0.59609,-0.037289
1,-2.5883,3.3538,-0.21082,2.2374,-0.59563,0.22602,1.976,-1.7457
1,1.1314,-0.0090015,-0.071676,0.0058048,-0.045243,-0.34511,0.07523,-0.052668
1,1.4749,-0.42501,0.42849,-0.28494,0.070085,-0.050378,-0.10558,0.24224
1,1.3412,1.5461,0.48854,-1.8838,1.0519,1.3421,-0.52903,-1.0322
0,0.85764,-1.1414,-0.43974,0.2262,0.033257,1.4845,-0.053447,0.085246
1,2.0999,-0.081961,-0.065468,-0.095132,0.18103,0.064752,-0.22631,0.09286
1,1.4634,-0.093115,0.62427,0.19537,0.83392,-0.080508,0.040577,0.43732
1,-4.5616,-0.40572,-1.4673,0.75799,-0.66214,-1.4853,-0.3833,-1.4554
1,1.9772,-0.19958,-0.067619,-0.15075,0.19224,0.054553,-0.56789,0.16307
2,1.5047,-0.1138,-0.1036,-0.40873,0.81603,0.21444,-0.66076,0.090787
1,2.0808,-0.18735,-0.16638,-0.043106,0.16818,0.11215,-0.74247,0.040421
1,1.6214,0.33472,-0.21291,-0.39404,0.48978,0.08819,-0.4113,0.17403
2,2.3488,-0.68866,0.090341,-0.72023,0.19072,0.21414,-1.1997,-0.41309
1,2.0915,0.058262,-0.056318,0.021304,0.17919,0.081308,-0.10384,0.17468
1,1.9965,-0.70186,0.16324,-0.3151,0.24691,0.22753,-0.65444,-0.073428
1,0.60532,0.72436,-0.78684,0.51157,-0.05132,-0.44099,0.46068,0.22351
1,0.87273,0.06877,-0.37438,-0.74707,0.63002,-0.26494,0.53882,0.22408
1,-1.8168,-3.4205,-1.8151,1.0806,-1.4055,6.6566,0.29953,0.93609
0,1.8244,-0.075971,0.045021,-0.12697,-0.033723,0.17261,-0.26986,0.25085
2,2.046,-0.33073,0.10127,-0.28481,0.055717,0.021026,-0.38266,0.032305
1,1.4229,0.57536,0.23906,0.3388,0.096024,-0.18901,0.46919,0.66575
1,1.5852,-0.30848,-0.10306,-0.41481,-0.1018,0.056422,-0.20752,0.21298
1,2.0401,-0.77719,-0.33176,-0.70224,0.25347,-0.10216,-0.44992,-0.26569
1,1.5703,-0.40486,-0.3734,-0.27722,0.2238,-0.12088,-0.16058,-0.24794
1,1.1131,0.22932,-0.65107,-0.14613,0.20698,-0.17076,0.58112,0.31253
1,-0.40969,-0.89862,-0.1886,0.14064,-0.028636,0.76816,0.25579,0.24756
